CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
7993,500,0.38
7993,100,0.62
7993,100,0.82
7993,100,0.12
7993,500,0.82
7993,5000,0.22
7993,500,0.62
7993,10000,0.98
7993,5500,0.38
7993,2000,0.22
7993,4000,0.22
7993,1000,0.98
7993,1500,0.98
7993,2000,0.02
7993,594,1.0
7993,2000,1.01
7993,50,0.38
7993,25000,1.02
7993,5000,0.98
7993,6448,0.82
7993,500,0.18
7993,500,0.82
7993,300,0.92
7993,1000,1.0
7993,2000,0.72
7993,100,0.64
7993,5000,0.02
7993,50,0.98
7993,750,0.92
7993,100,1.01
7993,2000,0.18
7993,1605,0.22
7993,1245,0.72
7993,3300,0.82
7993,3300,0.12
7993,2040,98.98
7993,5000,98.98
7993,600,0.02
7993,200,0.82
7993,100,0.82
7993,2000,0.82
7993,200,0.62
7993,2000,0.8
7993,100,0.18
7993,5000,0.62
7993,300,0.98
7993,1100,0.98
7993,1200,0.98
7993,1000,0.22
7993,3300,0.98
7993,750,0.98
7993,1100,0.92
7993,3000,0.92
7993,1677,0.62
7993,5000,0.92
7993,250,0.62
7993,1958,0.98
7993,700,0.98
7993,5000,0.98
7993,100,0.18
7993,4000,0.62
7993,158,0.98
7993,1000,0.62
7993,100,0.62
7993,2000,0.98
7993,1000,0.38
7993,2500,0.02
7993,1500,0.42
7993,500,0.82
7993,10000,0.98
7993,700,0.02
7993,700,0.72
7993,700,0.94
7993,5000,0.22
7993,6000,0.02
7993,2000,0.42
7993,1000,0.98
7993,200,0.98
7993,5000,0.62
7993,2000,0.22
7993,25,0.62
7993,2000,0.58
7993,75,0.02
7993,12250,0.02
7993,25,0.98
7993,500,0.52
7993,2000,0.92
7993,5000,0.22
7993,200,0.02
7993,100,0.74
7993,1000,0.02
7993,3325,0.92
7993,1100,0.02
7993,500,0.98
7993,200,0.82
7993,380,0.62
7993,1100,0.98
7993,1125,0.62
7993,500,0.98
7993,150,0.52
7993,1100,0.92
7993,1620,0.92
7993,600,0.82
7993,3548,0.52
7993,3548,0.82
