CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
4814,824.82,4.75
4814,683.22,11.06
4814,942.82,0.51
4814,315.28,27.46
4814,1755.21,36.71
4814,1296.82,16.28
4814,305.84,27.88
4814,2042.99,49.53
4814,2000.0,47.62
4814,2000.0,47.62
4814,1000.0,3.05
4814,2000.0,47.62
4814,300.0,28.14
4814,1000.0,3.05
4814,2000.0,47.62
4814,2000.0,47.62
4814,825.0,4.75
4814,500.0,19.23
4814,432.9,22.22
4814,331.04,26.76
4814,535.0,17.67
4814,300.0,28.14
4814,836.0,4.26
4814,267.0,29.61
4814,1804.0,38.88
4814,634.05,13.25
4814,479.0,20.16
4814,900.0,1.4
4814,1267.0,14.95
4814,2060.0,50.29
4814,349.0,25.96
4814,318.3,27.33
4814,436.0,22.08
4814,1500.0,25.33
4814,300.0,28.14
4814,350.0,25.91
4814,2000.0,47.62
4814,1650.0,32.02
4814,1000.0,3.05
4814,775.0,6.97
4814,2500.0,69.9
4814,2000.0,47.62
4814,1396.0,20.7
4814,346.0,26.09
4814,2000.0,47.62
4814,500.0,19.23
4814,412.64,23.12
4814,864.94,2.97
4814,500.0,19.23
4814,1000.0,3.05
4814,1500.0,25.33
4814,300.0,28.14
4814,979.0,2.12
4814,1192.0,11.61
4814,620.0,13.88
4814,2000.0,47.62
4814,399.0,23.73
4814,1500.0,25.33
4814,267.56,29.59
4814,1263.69,14.8
4814,826.0,4.7
4814,2200.0,56.53
4814,412.18,23.14
4814,500.0,19.23
4814,2482.0,69.1
4814,1000.0,3.05
4814,500.0,19.23
4814,470.82,20.53
4814,1800.0,38.7
4814,725.0,9.2
4814,2000.0,47.62
4814,2000.0,47.62
4814,1242.39,13.85
4814,500.0,19.23
4814,500.0,19.23
4814,2000.0,47.62
4814,402.86,23.56
4814,509.0,18.83
4814,500.0,19.23
4814,490.1,19.67
4814,500.0,19.23
4814,700.0,10.32
4814,1400.0,20.88
4814,500.0,19.23
4814,800.0,5.86
4814,385.0,24.35
4814,2500.0,69.9
4814,395.0,23.91
4814,2000.0,47.62
4814,550.0,17.0
4814,800.0,5.86
4814,1000.0,3.05
4814,2483.38,69.16
4814,470.82,20.53
4814,652.54,12.43
4814,398.0,23.77
4814,500.0,19.23
4814,2000.0,47.62
4814,1000.0,3.05
4814,399.0,23.73
4814,470.82,20.53
4814,1000.0,3.05
4814,2000.0,47.62
4814,1000.0,3.05
4814,1250.0,14.19
4814,1000.0,3.05
4814,500.0,19.23
4814,470.0,20.57
4814,1000.0,3.05
4814,630.0,13.44
4814,972.5,1.83
4814,2500.0,69.9
4814,500.0,19.23
4814,399.0,23.73
4814,600.0,14.77
4814,490.0,19.67
4814,273.06,29.34
4814,2000.0,47.62
4814,448.0,21.55
4814,350.0,25.91
4814,2000.0,47.62
4814,381.0,24.53
4814,705.0,10.09
4814,398.0,23.77
4814,302.08,28.05
4814,300.0,28.14
4814,1500.0,25.33
4814,399.0,23.73
4814,2000.0,47.62
4814,300.0,28.14
4814,330.0,26.8
4814,695.0,10.54
4814,800.0,5.86
4814,300.0,28.14
4814,530.0,17.89
4814,500.0,19.23
4814,767.0,7.33
4814,500.0,19.23
4814,448.0,21.55
4814,434.0,22.17
4814,300.0,28.14
4814,916.0,0.69
4814,2000.0,47.62
4814,428.0,22.44
4814,1133.98,9.02
4814,1094.0,7.24
4814,1000.0,3.05
4814,2000.0,47.62
4814,500.0,19.23
4814,448.0,21.55
4814,2000.0,47.62
4814,399.0,23.73
4814,400.0,23.68
4814,707.0,10.0
4814,1754.0,36.65
4814,725.0,9.2
4814,2357.0,63.53
4814,500.0,19.23
4814,340.0,26.36
4814,384.23,24.39
4814,1200.0,11.97
4814,670.0,11.65
4814,338.0,26.45
4814,1000.0,3.05
4814,500.0,19.23
4814,2000.0,47.62
4814,398.0,23.77
4814,2000.0,47.62
4814,600.0,14.77
4814,500.0,19.23
4814,2000.0,47.62
4814,1700.0,34.25
4814,1354.0,18.83
4814,2212.0,57.06
4814,2000.0,47.62
4814,670.85,11.61
4814,1000.0,3.05
4814,400.0,23.68
4814,500.0,19.23
4814,554.0,16.82
4814,460.0,21.01
4814,706.83,10.01
4814,2000.0,47.62
4814,300.0,28.14
4814,619.5,13.9
4814,400.0,23.68
4814,1515.0,26.0
4814,801.59,5.79
4814,1500.0,25.33
4814,2000.0,47.62
4814,1000.0,3.05
4814,600.0,14.77
4814,300.0,28.14
4814,463.58,20.85
4814,475.1,20.34
4814,499.14,19.27
4814,1000.0,3.05
4814,2000.0,47.62
4814,652.1,12.45
4814,500.0,19.23
4814,478.84,20.17
4814,1000.0,3.05
4814,2000.0,47.62
4814,500.0,19.23
4814,1000.0,3.05
4814,509.0,18.83
4814,590.0,15.22
4814,295.7,28.33
4814,2000.0,47.62
4814,500.0,19.23
4814,400.0,23.68
4814,349.0,25.96
4814,1990.0,47.17
4814,792.0,6.22
4814,350.0,25.91
4814,736.84,8.67
4814,280.0,29.03
4814,2000.0,47.62
4814,368.76,25.08
4814,700.0,10.32
4814,2000.0,47.62
4814,2000.0,47.62
4814,398.0,23.77
4814,1000.0,3.05
4814,300.0,28.14
4814,399.0,23.73
4814,1000.0,3.05
4814,349.0,25.96
4814,583.0,15.53
4814,601.8,14.69
4814,587.25,15.34
4814,529.82,17.9
4814,2500.0,69.9
4814,350.0,25.91
4814,1060.82,5.76
4814,554.0,16.82
4814,328.0,26.89
4814,399.0,23.73
4814,1100.0,7.51
4814,2000.0,47.62
4814,500.0,19.23
4814,300.0,28.14
4814,338.66,26.42
4814,498.0,19.32
4814,2000.0,47.62
4814,1000.0,3.05
4814,1889.39,42.69
4814,300.0,28.14
4814,304.0,27.96
4814,665.46,11.85
4814,348.0,26.0
4814,713.45,9.72
4814,1000.0,3.05
4814,939.54,0.36
4814,1000.0,3.05
4814,376.42,24.74
4814,1000.0,3.05
4814,600.0,14.77
4814,421.08,22.75
4814,1111.35,8.02
4814,349.0,25.96
4814,1919.0,44.01
4814,2000.0,47.62
4814,1000.0,3.05
4814,500.0,19.23
4814,470.82,20.53
4814,500.0,19.23
4814,826.0,4.7
4814,349.0,25.96
4814,342.09,26.27
4814,700.0,10.32
4814,377.0,24.71
4814,496.0,19.41
4814,1186.0,11.34
4814,2000.0,47.62
4814,1000.0,3.05
4814,650.0,12.54
4814,500.0,19.23
4814,931.97,0.02
4814,500.0,19.23
4814,1178.82,11.02
4814,500.0,19.23
4814,2100.0,52.07
4814,2000.0,47.62
4814,511.0,18.74
4814,617.85,13.98
4814,2000.0,47.62
4814,1500.0,25.33
4814,444.0,21.72
4814,400.0,23.68
4814,1500.0,25.33
4814,900.0,1.4
4814,605.0,14.55
4814,287.37,28.7
4814,372.0,24.93
4814,500.0,19.23
4814,740.0,8.53
4814,2000.0,47.62
4814,1500.0,25.33
4814,1000.0,3.05
4814,320.0,27.25
4814,2000.0,47.62
4814,2000.0,47.62
4814,2000.0,47.62
4814,1000.0,3.05
4814,478.22,20.2
4814,2000.0,47.62
4814,1000.0,3.05
4814,872.83,2.61
4814,2000.0,47.62
4814,900.0,1.4
4814,1000.0,3.05
4814,349.0,25.96
4814,1061.0,5.77
4814,1000.0,3.05
4814,319.0,27.29
4814,594.72,15.01
4814,2050.0,49.84
4814,499.0,19.27
4814,1000.0,3.05
4814,1200.0,11.97
4814,592.36,15.11
4814,281.0,28.99
4814,500.0,19.23
4814,910.96,0.91
4814,386.0,24.31
4814,471.0,20.52
4814,498.0,19.32
4814,1111.0,8.0
4814,1200.0,11.97
4814,324.0,27.07
4814,683.0,11.07
4814,589.11,15.26
4814,600.0,14.77
4814,1200.0,11.97
4814,350.0,25.91
4814,300.0,28.14
4814,1000.0,3.05
4814,1496.47,25.18
4814,1500.0,25.33
4814,420.0,22.79
4814,2000.0,47.62
4814,500.0,19.23
4814,270.0,29.48
4814,2000.0,47.62
4814,2500.0,69.9
4814,2000.0,47.62
4814,449.0,21.5
4814,2500.0,69.9
4814,399.0,23.73
4814,807.0,5.55
4814,1500.0,25.33
4814,2000.0,47.62
4814,761.0,7.6
4814,999.0,3.01
4814,850.0,3.63
4814,1061.0,5.77
4814,2000.0,47.62
4814,500.0,19.23
4814,1000.0,3.05
4814,500.0,19.23
4814,549.0,17.04
4814,1000.0,3.05
4814,1500.0,25.33
4814,415.0,23.02
4814,824.64,4.76
4814,2000.0,47.62
4814,1000.0,3.05
4814,270.0,29.48
4814,1500.0,25.33
4814,860.22,3.18
4814,2000.0,47.62
4814,1700.0,34.25
4814,396.0,23.86
4814,1000.0,3.05
4814,398.0,23.77
4814,500.0,19.23
4814,1000.0,3.05
4814,300.0,28.14
4814,589.71,15.23
4814,548.0,17.09
4814,1000.0,3.05
4814,509.0,18.83
4814,416.0,22.97
4814,1500.0,25.33
4814,376.0,24.75
4814,418.0,22.88
4814,500.0,19.23
4814,2000.0,47.62
