CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
7631,525,0.38
7631,15966,0.62
7631,27600,0.82
7631,16100,0.12
7631,11785,0.82
7631,27000,0.22
7631,2338,0.62
7631,408,0.98
7631,1150,0.38
7631,173807,0.22
7631,8045,0.22
7631,2475,0.98
7631,478,0.98
7631,500,0.02
7631,11478,1.0
7631,8050,1.01
7631,9000,0.38
7631,285,1.02
7631,500,0.98
7631,30000,0.82
7631,8800,0.18
7631,13340,0.82
7631,190,0.92
7631,290,1.0
7631,5000,0.72
7631,4023,0.64
7631,290,0.02
7631,320,0.98
7631,22000,0.92
7631,3388,1.01
7631,6662,0.18
7631,1950,0.22
