CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
4511,600.0,24.84
4511,524.0,26.15
4511,420.0,27.95
4511,462.0,27.22
4511,475.0,27.0
4511,378.0,28.68
4511,800.0,21.39
4511,500.0,26.57
4511,450.0,27.43
4511,784.0,21.66
4511,3145.0,19.13
4511,846.0,20.59
4511,4783.0,47.43
4511,5040.0,51.87
4511,3000.0,16.62
4511,616.0,24.56
4511,2968.0,16.07
4511,1068.0,16.75
4511,500.0,26.57
4511,2000.0,0.65
4511,400.0,28.3
4511,3669.0,28.18
4511,650.0,23.98
4511,2049.0,0.19
4511,3696.0,28.65
4511,499.0,26.59
4511,4096.0,35.56
4511,500.0,26.57
4511,4626.0,44.72
4511,800.0,21.39
4511,2730.0,11.96
4511,3790.0,30.27
4511,3798.0,30.41
4511,5696.0,63.2
4511,2781.0,12.84
4511,400.0,28.3
4511,1098.0,16.24
4511,4900.0,49.45
4511,5704.0,63.34
4511,400.0,28.3
4511,1238.0,13.82
4511,2720.0,11.79
4511,658.0,23.84
4511,380.0,28.64
4511,2573.0,9.25
4511,1000.0,17.93
4511,5580.0,61.2
4511,4000.0,33.9
4511,4894.0,49.35
4511,3266.0,21.22
4511,4382.0,40.5
4511,1317.0,12.45
4511,4382.0,40.5
4511,2867.0,14.33
4511,2236.0,3.42
4511,2423.0,6.66
4511,530.0,26.05
4511,500.0,26.57
4511,4569.0,43.73
4511,900.0,19.66
4511,734.0,22.53
4511,1725.0,5.4
4511,399.0,28.31
4511,3953.2,33.09
4511,3933.0,32.74
4511,3796.0,30.38
4511,3600.0,26.99
4511,1800.0,4.11
4511,4054.0,34.83
4511,1954.0,1.45
4511,4500.0,42.54
4511,4920.0,49.8
4511,3215.0,20.34
4511,2030.0,0.13
4511,660.0,23.8
4511,376.0,28.71
4511,679.0,23.48
4511,679.0,23.48
4511,609.0,24.69
4511,609.0,24.69
4511,2624.0,10.13
4511,539.0,25.89
4511,539.0,25.89
4511,2599.0,9.7
4511,5780.0,64.65
4511,1840.0,3.42
4511,600.0,24.84
4511,530.0,26.05
4511,400.0,28.3
4511,1985.0,0.91
4511,550.0,25.7
4511,3865.0,31.57
4511,5156.0,53.87
4511,4459.0,41.83
4511,1624.0,7.15
4511,1570.0,8.08
4511,3147.0,19.16
4511,6164.0,71.29
4511,3641.0,27.7
4511,1386.0,11.26
4511,5800.0,65.0
4511,1000.0,17.93
4511,4031.0,34.44
4511,1200.0,14.47
4511,5285.0,56.1
4511,5337.0,57.0
4511,450.0,27.43
4511,400.0,28.3
4511,614.87,24.58
4511,614.87,24.58
4511,614.87,24.58
4511,614.87,24.58
4511,614.87,24.58
4511,1148.6,15.36
4511,4183.0,37.06
4511,4183.0,37.06
4511,1329.0,12.25
4511,539.0,25.89
4511,614.87,24.58
4511,614.87,24.58
4511,614.87,24.58
4511,614.87,24.58
4511,1500.0,9.29
4511,614.87,24.58
4511,1148.6,15.36
4511,2845.0,13.95
4511,2845.0,13.95
4511,376.25,28.71
4511,806.0,21.28
4511,3123.0,18.75
4511,490.25,26.74
4511,430.0,27.78
4511,448.0,27.47
4511,400.0,28.3
4511,640.0,24.15
4511,480.0,26.91
4511,423.04,27.9
4511,1373.0,11.49
4511,574.0,25.29
4511,1124.0,15.79
4511,1800.0,4.11
4511,2149.0,1.92
4511,509.0,26.41
4511,400.0,28.3
4511,595.0,24.93
4511,5000.0,51.18
4511,558.0,25.57
4511,800.0,21.39
4511,459.0,27.28
4511,448.0,27.47
4511,1000.0,17.93
4511,399.0,28.31
4511,3778.0,30.07
4511,3466.0,24.68
4511,650.0,23.98
4511,4184.0,37.08
4511,700.0,23.11
4511,659.0,23.82
4511,1000.0,17.93
4511,2798.0,13.13
4511,4000.0,33.9
4511,5035.0,51.78
4511,2243.0,3.55
4511,420.0,27.95
4511,2800.0,13.17
4511,4575.0,43.84
4511,500.0,26.57
4511,6082.0,69.87
