CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
8661,4000,0.38
8661,2000,0.62
8661,501,0.82
8661,750,0.12
8661,500,0.82
8661,1000,0.22
8661,145,0.62
8661,3670,0.98
8661,200,0.38
8661,1001,0.22
8661,540,0.22
8661,1.11,0.98
8661,31000,0.98
8661,9000,0.02
8661,5000,1.0
8661,1000,1.01
8661,40,0.38
8661,51000,1.02
8661,51000,0.98
8661,51000,0.82
8661,51000,0.18
8661,51000,0.82
8661,51000,0.92
8661,20000,1.0
8661,20000,0.72
8661,20000,0.64
8661,19000,0.02
8661,18000,0.98
8661,11000,0.92
8661,9000,1.01
8661,6000,0.18
8661,5000,0.22
8661,4000,0.72
8661,6000,0.82
8661,4000,0.12
