CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
5139,700,0.38
5139,1299,0.62
5139,1300,0.82
5139,920,0.12
5139,459,0.82
5139,3200,0.22
5139,290,0.62
5139,299,0.98
5139,1450,0.38
5139,2500,0.22
5139,300,0.22
5139,470,0.98
5139,2495,0.98
5139,1170,0.02
5139,159.5,1.0
5139,906,1.01
5139,1003.65,0.38
5139,1000,1.02
5139,750,0.98
5139,9730,0.82
5139,900,0.18
5139,1598,0.82
5139,399,0.92
5139,379.5,1.0
5139,629,0.72
5139,1200,0.64
5139,1995,0.02
5139,1189.3,0.98
5139,2800,0.92
5139,782.5,1.01
5139,1266,0.18
5139,280,0.22
5139,450,0.72
5139,379,0.82
5139,499,0.12
5139,20000,98.98
5139,399,98.98
5139,2999,0.02
5139,650,0.82
5139,48,0.82
5139,1850,0.82
5139,1850,0.62
5139,3749,0.8
5139,500,0.18
5139,400,0.62
5139,899,0.98
5139,4390,0.98
5139,4620,0.98
5139,500,0.22
5139,750,0.98
5139,4005,0.98
