CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
5511,6754.0,20.82
5511,1200.0,36.22
5511,1945.0,28.57
5511,5500.0,7.94
5511,2000.0,28.01
5511,5000.0,2.8
5511,8185.0,35.51
5511,10037.0,54.53
5511,1600.0,32.12
5511,6952.0,22.85
5511,1430.0,33.86
5511,1517.0,32.97
5511,5388.0,6.79
5511,6600.0,19.23
5511,1337.0,34.82
5511,2000.0,28.01
5511,8246.0,36.14
5511,1940.0,28.62
5511,5712.0,10.12
5511,1199.0,36.23
5511,1258.0,35.63
5511,9056.0,44.46
5511,1447.0,33.69
5511,7763.0,31.18
5511,6238.0,15.52
5511,3179.0,15.9
5511,10936.0,63.77
5511,1422.0,33.94
5511,1392.0,34.25
5511,3599.0,11.59
5511,8680.0,40.6
5511,5259.0,5.46
5511,2507.0,22.8
5511,4728.0,0.01
5511,10591.0,60.22
5511,7216.0,25.56
5511,7755.0,31.1
5511,2000.0,28.01
5511,1200.0,36.22
5511,1199.0,36.23
5511,10591.0,60.22
5511,10591.0,60.22
5511,1601.0,32.11
5511,6200.0,15.13
5511,3911.0,8.38
5511,2672.0,21.11
5511,3300.0,14.66
5511,5455.0,7.48
5511,3300.0,14.66
5511,4852.0,1.28
5511,8000.0,33.61
5511,2819.0,19.6
5511,5478.0,7.71
5511,8091.0,34.55
5511,1510.0,33.04
5511,10660.0,60.93
5511,1300.0,35.2
5511,1601.0,32.11
5511,5000.0,2.8
