CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
7996,5750.0,74.12
7996,895.0,18.35
7996,5649.84,72.22
7996,999.0,16.37
7996,900.0,18.26
7996,500.0,25.88
7996,2800.0,17.93
7996,4715.28,54.41
7996,800.0,20.16
7996,1200.0,12.54
7996,800.0,20.16
7996,800.0,20.16
7996,1230.0,11.97
7996,1347.0,9.74
7996,1200.0,12.54
7996,3594.0,33.06
7996,2250.0,7.46
7996,1000.0,16.35
7996,750.0,21.11
7996,1300.0,10.64
7996,1796.0,1.19
7996,1300.0,10.64
7996,1000.0,16.35
7996,1200.0,12.54
7996,1766.46,1.75
7996,3000.0,21.74
7996,800.0,20.16
7996,1300.0,10.64
7996,1180.0,12.92
7996,2500.0,12.22
7996,1440.0,7.97
7996,1300.0,10.64
7996,3404.0,29.44
7996,1180.0,12.92
7996,1180.0,12.92
7996,2000.0,2.69
7996,800.0,20.16
7996,4530.0,50.89
7996,4530.0,50.89
7996,2520.0,12.6
7996,2520.0,12.6
7996,800.0,20.16
7996,1321.6,10.23
7996,1600.0,4.92
7996,1495.0,6.92
7996,1200.0,12.54
7996,760.0,20.92
7996,4672.8,53.61
7996,2360.0,9.55
7996,500.0,25.88
7996,800.0,20.16
7996,2000.0,2.69
7996,800.0,20.16
7996,500.0,25.88
7996,5000.0,59.84
7996,1200.0,12.54
7996,1200.0,12.54
