CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
8220,2327.46,29.68
8220,2049.18,32.28
8220,2049.18,32.28
8220,1800.0,34.61
8220,1800.0,34.61
8220,1800.0,34.61
8220,5523.96,0.19
8220,1550.0,36.95
8220,6739.4,11.55
8220,4841.41,6.19
8220,2360.0,29.38
8220,2175.98,31.1
8220,12163.0,62.24
8220,12163.0,62.24
8220,5000.0,4.71
8220,2600.0,27.14
8220,5600.0,0.9
8220,11028.62,51.64
8220,3150.0,22.0
8220,11028.62,51.64
8220,7300.0,16.79
8220,6000.0,4.64
8220,3000.0,23.4
8220,7400.0,17.72
8220,6000.0,4.64
8220,8904.09,31.78
8220,4841.41,6.19
8220,2360.0,29.38
8220,1800.0,34.61
8220,11028.62,51.64
8220,2000.0,32.74
8220,12141.6,62.04
8220,11256.27,53.76
8220,10000.0,42.02
8220,8000.0,23.33
8220,9946.2,41.52
8220,1800.0,34.61
8220,1462.98,37.76
8220,1462.98,37.76
8220,6536.42,9.65
8220,4654.28,7.94
