CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
5172,2600,0.38
5172,1344,0.62
5172,1500,0.82
5172,500,0.12
5172,500,0.82
5172,400,0.22
5172,4400,0.62
5172,1000,0.98
5172,81658,0.38
5172,4987,0.22
5172,184251,0.22
5172,500,0.98
5172,11438,0.98
5172,50590,0.02
5172,520,1.0
5172,3352.32,1.01
5172,210,0.38
5172,500,1.02
5172,300,0.98
5172,3000,0.82
5172,50000,0.18
5172,2500,0.82
5172,250,0.92
5172,6000,1.0
5172,2000,0.72
5172,15000,0.64
5172,15000,0.02
5172,2600,0.98
5172,2600,0.92
5172,500,1.01
5172,100,0.18
5172,500,0.22
5172,20000,0.72
5172,10000,0.82
5172,720,0.12
5172,8010,98.98
5172,10000,98.98
5172,200,0.02
5172,330,0.82
5172,20000,0.82
