CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
4816,710.0,1.88
4816,500.0,14.12
4816,800.0,3.36
4816,1156.0,24.11
4816,570.0,10.04
4816,578.0,9.58
4816,811.44,4.03
4816,514.28,13.29
4816,405.72,19.62
4816,720.0,1.3
4816,99.0,37.49
4816,495.0,14.41
4816,1545.6,46.81
4816,940.76,11.56
4816,1234.63,28.69
4816,1326.0,34.02
4816,282.02,26.83
4816,99.0,37.49
4816,691.68,2.95
4816,590.0,8.88
4816,219.6,30.46
4816,472.0,15.75
4816,290.97,26.31
4816,1814.84,62.51
4816,99.0,37.49
4816,99.0,37.49
4816,1088.77,20.19
4816,1088.77,20.19
4816,1764.1,59.55
4816,1132.32,22.73
4816,169.0,33.41
4816,711.0,1.83
4816,796.32,3.15
4816,500.0,14.12
4816,726.28,0.94
4816,590.0,8.88
4816,1797.43,61.49
4816,780.0,2.2
