CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
3659,6558,0.38
3659,5834,0.62
3659,17867,0.82
3659,2925,0.12
3659,3191.9,0.82
3659,2,0.22
3659,2,0.62
3659,1970,0.98
3659,2,0.38
3659,2,0.22
3659,2,0.22
3659,11682,0.98
3659,1557.6,0.98
3659,11998,0.02
3659,1888,1.0
3659,2,1.01
3659,472,0.38
3659,2,1.02
3659,2990,0.98
3659,2,0.82
3659,1167,0.18
3659,1900,0.82
3659,2655,0.92
3659,2700,1.0
3659,1557.6,0.72
3659,1557.6,0.64
3659,2,0.02
3659,2,0.98
3659,2191,0.92
3659,1023.76,1.01
3659,20236.6,0.18
3659,2724.98,0.22
3659,10000,0.72
3659,7854,0.82
