CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
5065,950,0.38
5065,60,0.62
5065,740,0.82
5065,8300,0.12
5065,20350,0.82
5065,200,0.22
5065,5100,0.62
5065,2550,0.98
5065,120,0.38
5065,885,0.22
5065,550,0.22
5065,2660,0.98
5065,930,0.98
5065,1130,0.02
5065,960,1.0
5065,1,1.01
5065,1,0.38
5065,970,1.02
5065,1800,0.98
5065,210,0.82
5065,299,0.18
5065,648,0.82
5065,100,0.92
5065,200,1.0
5065,120,0.72
5065,30000,0.64
5065,30000,0.02
5065,14800,0.98
5065,150,0.92
5065,300,1.01
5065,3150,0.18
5065,350,0.22
5065,500,0.72
5065,1132,0.82
5065,8619,0.12
5065,850,98.98
5065,4426,98.98
5065,1200,0.02
5065,1100,0.82
5065,1750,0.82
5065,390,0.82
5065,1400,0.62
5065,5000,0.8
