CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
8999,66.7,0.38
8999,3500,0.62
8999,10,0.82
8999,650,0.12
8999,6.33,0.82
8999,49.8,0.22
8999,3309.56,0.62
8999,1600,0.98
8999,1000,0.38
8999,34.15,0.22
8999,1410,0.22
8999,285,0.98
8999,1400,0.98
8999,2000,0.02
8999,99,1.0
8999,13200,1.01
8999,23.47,0.38
8999,300,1.02
8999,26.57,0.98
8999,5000,0.82
8999,315,0.18
8999,2.99,0.82
8999,529,0.92
8999,1116,1.0
8999,529,0.72
8999,529,0.64
8999,31050,0.02
8999,10,0.98
8999,500,0.92
8999,27.83,1.01
8999,1323,0.18
8999,1812.91,0.22
8999,1.02,0.72
8999,13.92,0.82
8999,12000,0.12
8999,50,98.98
8999,50,98.98
8999,500,0.02
8999,100,0.82
8999,200,0.82
8999,39.9,0.82
8999,67.73,0.62
8999,33.9,0.8
8999,10,0.18
8999,682.71,0.62
8999,40600,0.98
8999,5000,0.98
8999,5000,0.98
8999,1000,0.22
8999,500,0.98
8999,2000,0.98
8999,440,0.92
