CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
4900,723.0,18.89
4900,1287.0,4.27
4900,1805.32,25.56
4900,1357.0,7.15
4900,1339.26,6.42
4900,726.0,18.77
4900,690.48,20.22
4900,888.0,12.11
4900,2070.0,36.43
4900,1260.01,3.16
4900,1675.1,20.21
4900,1961.21,31.96
4900,725.0,18.81
4900,2208.56,42.12
4900,934.17,10.22
4900,931.22,10.34
4900,791.0,16.1
4900,990.0,7.92
4900,533.0,26.69
4900,2068.26,36.36
4900,1200.0,0.7
4900,1470.0,11.79
4900,1239.0,2.3
4900,1912.0,29.94
4900,484.0,28.7
4900,1649.0,19.14
4900,626.0,22.87
4900,1516.0,13.68
4900,590.0,24.35
4900,1334.59,6.23
4900,1249.0,2.71
4900,534.24,26.64
4900,1475.72,12.02
4900,1436.85,10.43
4900,1660.0,19.59
4900,2677.0,61.36
4900,1390.0,8.5
4900,1838.0,26.9
4900,2637.0,59.71
4900,831.6,14.43
4900,2040.8,35.23
4900,2580.0,57.37
4900,540.0,26.4
4900,758.35,17.44
4900,1400.0,8.91
4900,1000.0,7.51
4900,670.0,21.07
4900,1780.0,24.52
4900,2720.0,63.12
4900,1179.36,0.15
4900,478.0,28.95
4900,557.0,25.71
4900,1100.0,3.41
4900,705.0,19.63
4900,1421.0,9.78
4900,600.0,23.94
4900,1115.0,2.79
4900,1150.93,1.31
4900,830.0,14.49
4900,573.0,25.05
4900,1450.0,10.97
4900,611.0,23.49
4900,1080.0,4.23
4900,535.0,26.61
4900,1420.0,9.74
4900,1610.0,17.54
4900,710.0,19.42
4900,1510.0,13.43
4900,637.0,22.42
4900,540.0,26.4
4900,2870.0,69.28
4900,1601.49,17.19
4900,520.0,27.23
4900,790.0,16.14
4900,1149.0,1.39
4900,1290.0,4.4
4900,943.0,9.85
4900,687.0,20.37
4900,750.0,17.78
4900,560.0,25.58
4900,1192.73,0.4
4900,530.0,26.82
4900,771.12,16.91
4900,1070.0,4.64
4900,591.0,24.31
4900,2019.01,34.34
4900,574.0,25.01
4900,1384.0,8.26
4900,520.19,27.22
4900,1300.0,4.81
4900,590.0,24.35
4900,1780.0,24.52
4900,2020.0,34.38
4900,1300.0,4.81
4900,1720.0,22.06
4900,1070.0,4.64
4900,1200.0,0.7
4900,2280.0,45.05
4900,2400.0,49.98
4900,2186.15,41.2
4900,605.0,23.73
4900,2579.0,57.33
4900,1125.14,2.37
4900,2070.0,36.43
4900,1000.0,7.51
4900,1661.18,19.64
4900,700.94,19.79
4900,546.33,26.14
4900,910.0,11.21
4900,1137.26,1.88
4900,950.0,9.57
4900,602.0,23.86
4900,1711.0,21.69
4900,600.0,23.94
4900,1240.0,2.34
4900,633.0,22.59
4900,1477.0,12.08
4900,708.0,19.5
4900,972.0,8.66
4900,2865.5,69.1
4900,2035.0,34.99
4900,640.0,22.3
4900,903.0,11.5
4900,1180.0,0.12
4900,918.47,10.86
4900,1320.5,5.65
4900,667.29,21.18
4900,530.0,26.82
4900,780.0,16.55
4900,999.89,7.52
4900,1020.1,6.69
4900,1139.99,1.76
4900,2180.38,40.96
4900,1230.0,1.93
4900,657.51,21.58
4900,870.0,12.85
4900,781.5,16.49
4900,757.0,17.49
4900,1100.0,3.41
4900,944.0,9.81
4900,2510.0,54.5
4900,2550.0,56.14
4900,1070.0,4.64
4900,490.0,28.46
4900,1480.0,12.2
4900,740.0,18.19
4900,1908.0,29.78
4900,871.0,12.81
4900,530.0,26.82
4900,2205.0,41.97
4900,634.03,22.54
4900,542.0,26.32
4900,820.0,14.91
4900,1218.0,1.44
4900,758.35,17.44
4900,1752.0,23.37
4900,1000.0,7.51
4900,1059.0,5.09
4900,735.0,18.4
4900,624.0,22.95
4900,1390.0,8.5
4900,689.0,20.29
4900,1168.0,0.61
4900,903.0,11.5
4900,565.0,25.38
4900,620.0,23.12
4900,2807.0,66.7
4900,2100.0,37.66
4900,1653.0,19.3
4900,660.0,21.48
4900,490.25,28.45
4900,914.0,11.05
4900,643.0,22.17
4900,560.0,25.58
4900,1000.0,7.51
4900,1415.0,9.53
4900,1550.0,15.07
4900,2470.0,52.86
4900,1209.0,1.07
4900,2390.0,49.57
4900,500.0,28.05
4900,2642.86,59.96
4900,656.0,21.64
4900,569.5,25.19
4900,1500.0,13.02
4900,548.0,26.08
