CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
5309,1000.0,43.67
5309,3315.0,1.39
5309,2920.0,6.3
5309,3644.0,7.79
5309,4395.27,22.42
5309,3450.0,4.02
5309,5046.0,35.09
5309,1130.5,41.13
5309,3200.0,0.85
5309,4640.0,27.18
5309,1722.92,29.6
5309,3078.0,3.22
5309,4500.0,24.46
5309,5600.0,45.87
5309,5548.0,44.86
5309,2100.0,22.26
5309,1901.83,26.12
5309,3990.0,14.53
5309,3943.0,13.62
5309,1300.0,37.83
5309,5499.74,43.92
5309,1359.64,36.67
5309,1190.0,39.98
5309,1817.0,27.77
5309,1242.01,38.96
5309,4640.0,27.18
5309,2700.0,10.58
5309,823.0,47.12
5309,1100.0,41.73
5309,5479.65,43.53
5309,2807.02,8.5
5309,1732.46,29.42
5309,986.84,43.93
5309,1810.0,27.91
5309,1405.0,35.79
5309,4718.0,28.7
5309,1998.0,24.25
5309,4793.38,30.17
5309,5152.0,37.15
5309,4335.0,21.25
5309,4640.0,27.18
5309,5500.36,43.93
5309,4640.0,27.18
5309,2689.73,10.78
5309,2689.73,10.78
5309,3900.0,12.78
5309,4191.78,18.46
5309,4465.0,23.78
5309,2880.0,7.08
5309,869.91,46.21
5309,1900.0,26.15
5309,3248.42,0.09
5309,4364.04,21.81
5309,5340.0,40.81
5309,4640.0,27.18
5309,986.33,43.94
5309,2061.4,23.01
5309,5737.5,48.55
5309,1810.0,27.91
5309,5960.0,52.88
5309,3330.97,1.7
