CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
3509,529.82,0.38
3509,265.5,0.62
3509,737.5,0.82
3509,938.1,0.12
3509,10005.84,0.82
3509,16424.98,0.22
3509,5428,0.62
3509,348.1,0.98
3509,177,0.38
3509,5306.4,0.22
3509,18821,0.22
3509,4248,0.98
3509,13294.28,0.98
3509,1216.58,0.02
3509,2035.5,1.0
3509,18000,1.01
3509,12022.22,0.38
3509,861,1.02
3509,6.29,0.98
3509,1913.96,0.82
3509,2643.2,0.18
3509,45000,0.82
3509,45000,0.92
3509,1216.58,1.0
3509,5688,0.72
3509,29166.5,0.64
3509,300.15,0.02
3509,6100.6,0.98
3509,1888,0.92
3509,451.76,1.01
3509,834606,0.18
