CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
7311,750.0,20.66
7311,508.19,24.99
7311,750.0,20.66
7311,750.0,20.66
7311,3117.1,21.78
7311,2573.86,12.04
7311,3055.52,20.68
7311,801.65,19.73
7311,5389.08,62.52
7311,2999.0,19.67
7311,3030.13,20.22
7311,5019.74,55.9
7311,1575.0,5.86
7311,1939.01,0.66
7311,680.01,21.91
7311,755.03,20.57
7311,2610.0,12.69
7311,5800.0,69.88
7311,1500.0,7.21
7311,5877.18,71.27
7311,5461.33,63.81
7311,600.0,23.35
7311,750.0,20.66
7311,2469.83,10.18
7311,546.84,24.3
7311,1108.41,14.23
7311,646.95,22.5
7311,953.05,17.02
7311,2323.73,7.56
7311,420.0,26.57
7311,2432.66,9.51
7311,440.85,26.2
7311,750.0,20.66
7311,508.19,24.99
7311,939.34,17.26
7311,500.0,25.14
7311,1500.0,7.21
7311,1600.0,5.42
7311,502.64,25.09
7311,2146.27,4.38
7311,4739.81,50.88
7311,689.75,21.74
7311,444.11,26.14
7311,2469.83,10.18
7311,2469.83,10.18
7311,500.0,25.14
7311,1390.0,9.18
7311,2688.59,14.1
7311,767.34,20.34
7311,1603.65,5.35
7311,1049.0,15.29
7311,2723.85,14.73
7311,319.68,28.37
7311,1280.32,11.15
7311,664.8,22.18
7311,686.33,21.8
7311,5529.92,65.04
7311,4470.08,46.04
7311,999.0,16.19
7311,999.0,16.19
7311,299.57,28.73
7311,5000.0,55.54
7311,1630.0,4.88
7311,2239.0,6.04
