CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
6540,290.0,26.05
6540,2000.0,64.42
6540,2000.0,64.42
6540,395.5,20.47
6540,199.0,30.87
6540,112.0,35.47
6540,1200.0,22.09
6540,1100.0,16.8
6540,215.0,30.02
6540,2000.0,64.42
6540,399.0,20.29
6540,500.0,14.94
6540,2000.0,64.42
6540,161.0,32.88
6540,1234.0,23.89
6540,200.5,30.79
6540,999.0,11.46
6540,358.0,22.46
6540,1749.0,51.14
6540,400.0,20.23
6540,149.0,33.51
6540,733.0,2.61
6540,2000.0,64.42
6540,2000.0,64.42
6540,500.0,14.94
6540,144.0,33.78
6540,500.0,14.94
6540,220.0,29.76
6540,325.3,24.19
6540,145.0,33.73
6540,500.0,14.94
6540,231.8,29.13
6540,355.0,22.61
6540,507.0,14.57
6540,300.0,25.52
6540,2000.0,64.42
6540,1000.0,11.51
6540,256.0,27.85
6540,999.0,11.46
6540,550.0,12.3
6540,2000.0,64.42
6540,320.0,24.47
6540,1000.0,11.51
6540,2000.0,64.42
6540,2000.0,64.42
6540,800.0,0.93
6540,149.0,33.51
6540,384.0,21.08
6540,450.0,17.59
6540,500.0,14.94
6540,1500.0,37.97
6540,215.0,30.02
6540,789.0,0.35
6540,924.0,7.49
6540,392.09,20.65
6540,853.0,3.73
6540,269.31,27.15
6540,700.0,4.36
6540,1000.0,11.51
6540,180.0,31.87
6540,1000.0,11.51
6540,2000.0,64.42
6540,2000.0,64.42
6540,399.0,20.29
6540,2000.0,64.42
6540,1295.0,27.12
6540,445.0,17.85
6540,301.0,25.47
6540,1000.0,11.51
6540,700.0,4.36
6540,2000.0,64.42
6540,229.0,29.28
6540,2000.0,64.42
6540,150.0,33.46
6540,141.5,33.91
6540,2000.0,64.42
6540,199.0,30.87
6540,137.0,34.15
6540,570.0,11.24
6540,110.0,35.58
6540,232.41,29.1
6540,450.0,17.59
6540,509.0,14.47
6540,148.0,33.57
6540,500.0,14.94
6540,399.0,20.29
6540,221.57,29.67
6540,485.0,15.74
6540,780.0,0.13
6540,169.0,32.46
6540,166.55,32.59
6540,1260.0,25.27
6540,665.0,6.21
6540,138.5,34.07
6540,200.0,30.82
6540,2000.0,64.42
6540,2000.0,64.42
6540,113.0,35.42
6540,428.0,18.75
6540,1500.0,37.97
6540,1000.0,11.51
6540,500.41,14.92
6540,1000.0,11.51
6540,735.0,2.51
6540,110.0,35.58
6540,328.0,24.04
6540,181.5,31.79
6540,551.0,12.24
6540,200.0,30.82
6540,186.02,31.56
6540,110.0,35.58
6540,700.0,4.36
6540,364.0,22.14
6540,1100.0,16.8
6540,2000.0,64.42
6540,149.0,33.51
6540,854.0,3.79
6540,280.37,26.56
6540,767.0,0.82
6540,1200.0,22.09
6540,1200.0,22.09
6540,285.3,26.3
6540,200.0,30.82
6540,300.0,25.52
6540,307.8,25.11
6540,2000.0,64.42
6540,1000.0,11.51
6540,310.0,25.0
6540,1500.0,37.97
6540,2000.0,64.42
6540,1000.0,11.51
6540,2000.0,64.42
6540,384.0,21.08
6540,351.0,22.83
6540,2000.0,64.42
6540,2000.0,64.42
6540,2000.0,64.42
6540,952.0,8.97
6540,134.0,34.31
6540,911.0,6.8
6540,458.0,17.16
6540,200.0,30.82
6540,230.0,29.23
6540,399.0,20.29
6540,400.0,20.23
6540,1000.0,11.51
