CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
5816,424.8,30.31
5816,1665.0,69.69
5816,832.0,2.52
5816,449.0,28.36
5816,542.8,20.8
5816,642.0,12.8
5816,640.0,12.96
5816,832.0,2.52
5816,832.0,2.52
5816,1665.0,69.69
5816,542.8,20.8
5816,542.8,20.8
5816,799.0,0.14
5816,542.8,20.8
5816,424.8,30.31
5816,1324.0,42.19
5816,832.0,2.52
5816,424.8,30.31
5816,599.0,16.26
5816,424.8,30.31
5816,900.0,8.01
5816,832.0,2.52
5816,599.0,16.26
5816,1032.5,18.69
5816,424.8,30.31
5816,424.8,30.31
5816,424.8,30.31
5816,424.8,30.31
5816,849.6,3.94
5816,424.8,30.31
5816,424.8,30.31
5816,542.8,20.8
5816,1387.0,47.27
5816,1387.0,47.27
5816,1387.0,47.27
5816,1387.0,47.27
5816,1000.0,16.07
5816,1000.0,16.07
5816,1000.0,16.07
5816,1000.0,16.07
5816,824.82,1.94
5816,542.8,20.8
5816,824.82,1.94
5816,542.8,20.8
5816,824.82,1.94
5816,1040.0,19.29
5816,1199.0,32.12
