CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
5641,984.0,2.03
5641,859.0,12.54
5641,746.0,22.03
5641,900.0,9.09
5641,809.0,16.74
5641,649.0,30.19
5641,1044.11,3.02
5641,727.27,23.61
5641,985.0,1.95
5641,1249.92,20.32
5641,1200.0,16.12
5641,1150.0,11.92
5641,1237.0,19.23
5641,786.0,18.67
5641,639.0,31.03
5641,800.0,17.5
5641,1049.33,3.46
5641,690.0,26.74
5641,1280.0,22.84
5641,1090.0,6.88
5641,588.11,35.3
5641,1086.56,6.59
5641,839.16,14.21
5641,900.0,9.09
5641,1704.78,58.54
5641,1200.0,16.12
5641,750.0,21.7
5641,850.0,13.29
5641,1096.0,7.38
5641,1059.21,4.29
5641,1020.0,0.99
5641,718.0,24.39
5641,824.0,15.48
5641,741.0,22.46
5641,750.4,21.67
5641,1300.0,24.52
5641,680.0,27.58
5641,1500.0,41.33
5641,655.0,29.68
5641,750.0,21.7
5641,1258.0,20.99
5641,1100.0,7.72
5641,1136.34,10.77
5641,844.49,13.76
5641,1536.94,44.44
5641,1778.0,64.7
5641,1778.0,64.7
5641,809.0,16.74
5641,800.0,17.5
5641,798.0,17.66
5641,1391.04,32.18
5641,679.0,27.67
5641,1495.0,40.91
5641,891.0,9.85
5641,1270.0,22.0
5641,650.0,30.1
5641,645.0,30.52
5641,1522.0,43.18
5641,659.16,29.33
5641,950.0,4.89
5641,880.0,10.77
5641,1750.0,62.34
