CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
3020,35218,0.38
3020,4419,0.62
3020,4419,0.82
3020,6566,0.12
3020,27728,0.82
3020,4907,0.22
3020,44036,0.62
3020,13816,0.98
3020,20382,0.38
3020,6775,0.22
3020,34414,0.22
3020,3932,0.98
3020,19386,0.98
3020,158918,0.02
3020,4422,1.0
3020,2690,1.01
3020,29766,0.38
3020,23162,1.02
3020,82210,0.98
3020,1985,0.82
3020,1985,0.18
3020,7724,0.82
3020,6932,0.92
3020,9674,1.0
3020,34326,0.72
3020,2891,0.64
3020,14820,0.02
3020,3662,0.98
3020,26396,0.92
3020,5070,1.01
3020,42468,0.18
3020,4146,0.22
3020,16772,0.72
3020,6715,0.82
3020,5700,0.12
3020,5624,98.98
3020,5926,98.98
3020,5507,0.02
3020,140820,0.82
3020,140820,0.82
3020,140820,0.82
3020,2690,0.62
3020,26260,0.8
3020,8309,0.18
3020,16862,0.62
3020,1124,0.98
