CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
5964,7.0,33.38
5964,11.58,21.85
5964,36.96,42.07
5964,17.3,7.44
5964,38.71,46.47
5964,9.13,28.02
5964,30.0,24.54
5964,40.85,51.86
5964,7.79,31.39
5964,6.65,34.26
5964,45.6,63.83
5964,24.09,9.66
5964,16.95,8.32
5964,16.93,8.37
5964,7.24,32.78
5964,26.9,16.73
5964,12.88,18.57
5964,5.89,36.17
5964,10.63,24.24
5964,22.18,4.85
5964,38.0,44.69
5964,9.43,27.26
5964,8.56,29.45
5964,29.92,24.34
5964,10.45,24.69
5964,18.57,4.24
5964,6.74,34.03
5964,26.93,16.81
5964,26.56,15.88
5964,20.59,0.84
5964,41.32,53.05
5964,10.33,24.99
5964,29.92,24.34
5964,29.92,24.34
5964,17.92,5.88
5964,7.37,32.45
5964,32.47,30.76
5964,9.43,27.26
