CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
7538,8311.0,39.81
7538,1225.0,27.14
7538,3334.0,7.21
7538,6000.0,17.97
7538,9889.0,54.71
7538,3866.0,2.19
7538,4797.0,6.61
7538,3200.0,8.48
7538,1377.0,25.7
7538,1555.0,24.02
7538,2071.0,19.15
7538,2300.0,16.98
7538,11712.0,71.94
7538,3500.0,5.64
7538,3846.0,2.38
7538,1625.0,23.36
7538,1885.0,20.9
7538,9301.0,49.16
7538,4900.0,7.58
7538,1304.0,26.39
7538,2653.0,13.65
7538,1278.0,26.64
7538,1940.0,20.38
7538,3436.0,6.25
7538,4456.0,3.39
7538,2959.0,10.76
7538,4551.0,4.28
7538,5200.0,10.42
7538,5994.0,17.92
7538,2526.0,14.85
7538,1560.0,23.97
7538,5000.0,8.53
7538,10500.0,60.49
7538,3121.0,9.23
7538,3600.0,4.7
7538,3600.0,4.7
7538,4888.89,7.48
7538,4889.0,7.48
7538,2200.0,17.93
7538,1424.0,25.26
7538,6000.0,17.97
7538,1127.0,28.06
7538,7129.0,28.64
7538,2004.0,19.78
7538,6748.0,25.04
7538,4899.0,7.57
7538,2000.0,19.82
7538,5000.0,8.53
