CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
4722,645.0,34.05
4722,732.0,32.81
4722,2465.0,8.02
4722,3953.0,13.26
4722,825.0,31.48
4722,1328.49,24.27
4722,560.0,35.27
4722,1244.0,25.48
4722,3367.0,4.88
4722,1298.0,24.71
4722,6036.0,43.05
4722,3369.0,4.91
4722,6690.0,52.4
4722,2013.0,14.49
4722,1565.0,20.89
4722,857.0,31.02
4722,6204.0,45.45
4722,6204.0,45.45
4722,505.0,36.05
4722,3365.0,4.85
4722,1600.0,20.39
4722,755.0,32.48
4722,3000.0,0.37
4722,6337.0,47.35
4722,707.78,33.15
4722,1975.0,15.03
4722,1095.0,27.61
4722,5462.0,34.84
4722,3206.0,2.58
4722,666.0,33.75
4722,2883.0,2.04
4722,3376.0,5.01
4722,3327.0,4.31
4722,840.0,31.26
4722,6821.0,54.27
4722,4704.0,24.0
4722,816.0,31.6
4722,1400.06,23.25
4722,592.9,34.79
4722,1676.0,19.31
4722,1150.45,26.82
4722,3200.0,2.49
4722,1765.84,18.02
4722,2790.0,3.37
4722,510.0,35.98
4722,2702.0,4.63
4722,2700.0,4.66
4722,900.0,30.4
4722,500.0,36.12
4722,3024.0,0.03
4722,2882.0,2.06
4722,1971.0,15.09
4722,7032.0,57.29
4722,2089.0,13.4
4722,1996.0,14.73
4722,1111.0,27.39
4722,1065.0,28.04
4722,1154.32,26.77
4722,2783.0,3.47
4722,2300.0,10.38
4722,4706.0,24.03
4722,5597.0,36.77
4722,3766.0,10.58
4722,1500.0,21.82
4722,2927.0,1.41
4722,5339.0,33.08
4722,2617.0,5.85
4722,2077.0,13.57
4722,3588.0,8.04
4722,3715.0,9.85
4722,4624.0,22.85
4722,3788.0,10.9
4722,600.0,34.69
4722,3715.0,9.85
4722,3877.0,12.17
4722,2049.0,13.97
4722,1619.0,20.12
4722,500.0,36.12
4722,1200.0,26.11
4722,1814.0,17.33
4722,820.0,31.55
4722,3909.0,12.63
4722,5986.0,42.33
4722,537.0,35.59
4722,2016.0,14.44
4722,6712.0,52.72
4722,5000.0,28.23
4722,6360.0,47.68
4722,2300.0,10.38
4722,5000.0,28.23
4722,3613.0,8.4
4722,509.0,35.99
4722,4107.0,15.46
4722,5086.0,29.46
4722,4104.0,15.42
4722,769.0,32.28
4722,500.0,36.12
4722,2119.0,12.97
4722,6601.0,51.13
4722,3004.0,0.31
4722,6147.0,44.64
4722,857.0,31.02
4722,1014.0,28.77
4722,4230.0,17.22
4722,6399.0,48.24
4722,3620.0,8.5
4722,4324.0,18.56
4722,1206.0,26.03
4722,2629.0,5.68
4722,5869.0,40.66
4722,4632.0,22.97
4722,4187.0,16.61
4722,1659.0,19.55
4722,615.0,34.48
4722,2000.0,14.67
4722,2500.0,7.52
4722,600.0,34.69
4722,2585.0,6.31
4722,7319.0,61.4
4722,2120.0,12.96
4722,1267.0,25.15
4722,3752.0,10.38
4722,1006.0,28.89
4722,2545.0,6.88
4722,630.0,34.26
4722,1267.0,25.15
4722,1536.0,21.31
4722,3680.0,9.35
4722,3064.0,0.54
4722,1758.0,18.13
4722,5000.0,28.23
4722,5603.0,36.86
4722,2018.0,14.41
4722,3830.0,11.5
4722,4150.0,16.08
4722,5603.0,36.86
4722,562.0,35.24
4722,6679.0,52.24
4722,510.0,35.98
4722,3563.0,7.68
4722,1000.0,28.97
4722,1640.0,19.82
4722,630.0,34.26
4722,1000.0,28.97
4722,2700.0,4.66
4722,1793.7,17.62
4722,2700.0,4.66
4722,1264.0,25.2
4722,6532.0,50.14
4722,5755.0,39.03
4722,4000.0,13.93
4722,5275.97,32.18
4722,2128.0,12.84
4722,6239.0,45.95
4722,800.0,31.83
4722,6200.0,45.39
4722,916.0,30.17
4722,4881.55,26.54
4722,2574.0,6.46
4722,4095.0,15.29
4722,1500.0,21.82
4722,770.0,32.26
4722,2756.0,3.86
4722,2232.0,11.35
4722,1118.0,27.29
4722,6522.0,50.0
4722,1000.0,28.97
4722,7428.0,62.96
4722,3146.0,1.72
4722,3698.0,9.61
4722,3780.0,10.78
4722,500.0,36.12
4722,4891.0,26.67
4722,2619.71,5.81
4722,3010.0,0.23
4722,2403.0,8.91
4722,1500.0,21.82
4722,509.0,35.99
4722,3762.0,10.53
4722,5696.0,38.19
4722,5099.8,29.66
4722,1146.0,26.88
4722,2686.0,4.86
4722,1564.0,20.91
4722,4412.0,19.82
4722,4083.0,15.12
4722,7123.0,58.59
4722,2037.0,14.14
4722,800.0,31.83
4722,3790.0,10.93
4722,7482.0,63.73
4722,3720.0,9.93
4722,5425.0,34.31
4722,550.0,35.41
4722,5041.0,28.82
4722,1940.0,15.53
4722,6011.0,42.69
4722,4047.0,14.6
4722,2423.0,8.62
4722,6824.0,54.32
4722,1975.0,15.03
4722,2214.0,11.61
4722,4399.0,19.64
4722,6395.0,48.18
4722,1464.0,22.34
4722,5054.0,29.0
4722,1669.0,19.41
4722,3990.0,13.79
4722,1000.0,28.97
4722,528.0,35.72
4722,2979.0,0.67
4722,854.0,31.06
4722,4486.0,20.88
4722,4702.0,23.97
4722,945.0,29.76
4722,6343.0,47.44
4722,1694.0,19.05
4722,2656.17,5.29
4722,3751.0,10.37
4722,3561.0,7.65
4722,5746.0,38.9
4722,4971.82,27.83
4722,5746.0,38.9
4722,5050.8,28.96
4722,690.0,33.41
4722,6846.0,54.63
4722,3179.0,2.19
4722,3657.0,9.03
4722,3072.0,0.66
4722,3020.0,0.08
4722,4615.0,22.73
4722,1412.38,23.08
4722,2139.14,12.68
4722,2550.0,6.81
4722,3880.0,12.21
4722,5673.0,37.86
4722,1571.06,20.81
4722,4816.0,25.6
4722,674.88,33.62
4722,631.16,34.25
4722,550.0,35.41
4722,4291.72,18.1
4722,3238.0,3.03
4722,5160.0,30.52
4722,1812.0,17.36
4722,5346.0,33.18
4722,4664.0,23.43
4722,999.0,28.99
4722,5578.64,36.51
4722,6591.0,50.99
4722,900.69,30.39
4722,1843.0,16.92
4722,3950.0,13.22
4722,2406.0,8.87
4722,2780.0,3.52
4722,4662.0,23.4
4722,1575.0,20.75
4722,5671.0,37.83
4722,1953.0,15.34
4722,545.0,35.48
4722,6398.0,48.23
