CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
4784,110.0,6.9
4784,95.0,18.9
4784,145.0,21.1
4784,125.0,5.1
4784,85.0,26.9
4784,135.0,13.1
4784,155.0,29.1
4784,100.0,14.9
4784,100.0,14.9
4784,95.0,18.9
4784,115.0,2.9
4784,100.0,14.9
4784,100.0,14.9
4784,130.0,9.1
4784,105.0,10.9
4784,165.0,37.1
4784,105.0,10.9
4784,85.0,26.9
4784,150.0,25.1
4784,70.0,38.9
4784,115.0,2.9
4784,110.0,6.9
4784,173.0,43.5
4784,115.0,2.9
4784,180.0,49.1
4784,165.0,37.1
4784,105.0,10.9
4784,135.0,13.1
4784,138.0,15.5
4784,70.0,38.9
4784,70.0,38.9
4784,165.0,37.1
4784,75.0,34.9
4784,105.0,10.9
4784,70.0,38.9
4784,135.0,13.1
4784,138.0,15.5
4784,80.0,30.9
4784,80.0,30.9
4784,130.0,9.1
4784,85.0,26.9
4784,100.0,14.9
4784,140.0,17.1
4784,105.0,10.9
4784,90.0,22.9
4784,130.0,9.1
4784,173.0,43.5
4784,85.0,26.9
4784,195.0,61.1
4784,110.0,6.9
4784,173.0,43.5
4784,140.0,17.1
4784,120.0,1.1
4784,130.0,9.1
4784,160.0,33.1
4784,135.0,13.1
4784,115.0,2.9
4784,105.0,10.9
4784,173.0,43.5
4784,90.0,22.9
4784,75.0,34.9
4784,135.0,13.1
4784,95.0,18.9
4784,135.0,13.1
4784,75.0,34.9
4784,135.0,13.1
4784,120.0,1.1
4784,165.0,37.1
4784,130.0,9.1
4784,75.0,34.9
4784,85.0,26.9
4784,75.0,34.9
4784,90.0,22.9
4784,140.0,17.1
4784,145.0,21.1
4784,135.0,13.1
4784,135.0,13.1
4784,130.0,9.1
