CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
5047,1110.0,10.37
5047,1080.0,8.11
5047,1200.0,17.13
5047,1300.0,24.64
5047,680.0,21.94
5047,750.0,16.68
5047,888.0,6.31
5047,1200.0,17.13
5047,1050.0,5.86
5047,1700.0,54.7
5047,1700.0,54.7
5047,950.0,1.65
5047,755.0,16.3
5047,529.0,33.28
5047,500.0,35.46
5047,608.0,27.35
5047,500.0,35.46
5047,514.0,34.41
5047,1350.0,28.4
5047,1370.0,29.9
5047,700.0,20.44
5047,489.0,36.29
5047,888.0,6.31
5047,1820.0,63.71
5047,840.0,9.92
5047,949.0,1.73
5047,1680.0,53.19
5047,699.0,20.51
5047,550.0,31.71
5047,700.0,20.44
5047,1000.0,2.1
5047,1550.0,43.43
5047,750.0,16.68
5047,699.0,20.51
