CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
8062,400.0,23.8
8062,2400.0,73.24
8062,423.0,22.69
8062,500.0,18.95
8062,700.0,9.25
8062,390.0,24.29
8062,1150.0,12.59
8062,1173.0,13.7
8062,537.0,17.15
8062,550.0,16.52
8062,450.0,21.38
8062,880.0,0.51
8062,2214.0,64.21
8062,1001.0,5.36
8062,550.0,16.52
8062,687.0,9.88
8062,600.0,14.1
8062,1430.0,26.17
8062,1700.0,39.27
8062,2179.0,62.51
8062,1645.0,36.6
8062,603.0,13.95
8062,650.0,11.67
8062,730.0,7.79
8062,489.0,19.48
8062,1199.0,14.96
8062,2218.0,64.41
8062,1395.0,24.47
8062,840.0,2.45
8062,740.0,7.31
8062,720.0,8.28
8062,2300.0,68.38
8062,2200.0,63.53
8062,925.0,1.67
8062,540.0,17.01
8062,1000.0,5.31
8062,1000.0,5.31
8062,730.0,7.79
8062,1200.0,15.01
8062,980.0,4.34
8062,2000.0,53.83
8062,365.35,25.48
8062,350.0,26.23
8062,1957.0,51.74
8062,450.0,21.38
8062,1250.0,17.44
8062,800.0,4.39
8062,350.0,26.23
8062,516.0,18.17
8062,651.0,11.62
8062,805.0,4.15
8062,800.0,4.39
8062,490.0,19.43
8062,450.0,21.38
8062,450.0,21.38
8062,2300.0,68.38
8062,457.15,21.03
8062,700.0,9.25
8062,1150.0,12.59
8062,1445.0,26.9
8062,1500.0,29.57
8062,500.0,18.95
8062,416.35,23.01
8062,800.0,4.39
8062,799.75,4.41
8062,749.0,6.87
8062,1250.0,17.44
8062,1000.0,5.31
8062,2010.0,54.31
8062,414.0,23.12
8062,1620.0,35.39
8062,712.0,8.66
8062,774.1,5.65
8062,593.45,14.42
8062,850.0,1.97
8062,350.0,26.23
8062,400.0,23.8
8062,500.0,18.95
8062,1320.0,20.84
8062,890.0,0.03
8062,400.0,23.8
8062,460.0,20.89
8062,650.0,11.67
8062,358.0,25.84
8062,900.0,0.46
8062,756.0,6.53
8062,600.0,14.1
8062,1459.0,27.58
8062,350.0,26.23
8062,800.0,4.39
8062,691.25,9.67
8062,480.0,19.92
8062,1871.0,47.57
8062,800.0,4.39
8062,402.0,23.7
8062,1800.0,44.12
8062,550.0,16.52
8062,1965.0,52.13
8062,990.0,4.82
8062,2016.0,54.6
8062,800.0,4.39
8062,400.0,23.8
8062,430.0,22.35
8062,1800.0,44.12
8062,1900.0,48.98
8062,500.0,18.95
8062,400.0,23.8
8062,986.0,4.63
8062,700.4,9.23
8062,1200.0,15.01
8062,700.0,9.25
8062,600.0,14.1
8062,870.0,1.0
8062,1900.0,48.98
8062,940.0,2.4
8062,700.0,9.25
8062,890.0,0.03
8062,367.0,25.4
8062,2000.0,53.83
8062,500.0,18.95
8062,1450.0,27.14
8062,423.1,22.68
8062,500.0,18.95
8062,500.0,18.95
8062,350.0,26.23
8062,1190.0,14.53
8062,600.0,14.1
8062,1096.0,9.97
8062,548.25,16.61
8062,1000.0,5.31
8062,610.0,13.61
8062,396.0,24.0
8062,398.0,23.9
8062,1200.0,15.01
8062,805.0,4.15
8062,993.0,4.97
8062,1012.0,5.89
8062,408.0,23.41
8062,800.0,4.39
8062,400.0,23.8
8062,500.0,18.95
8062,513.0,18.32
8062,2000.0,53.83
8062,800.0,4.39
8062,1250.0,17.44
8062,700.0,9.25
8062,500.0,18.95
8062,880.0,0.51
8062,354.0,26.03
8062,800.0,4.39
8062,1200.0,15.01
8062,900.0,0.46
8062,386.0,24.48
8062,1650.0,36.85
8062,881.0,0.46
8062,700.0,9.25
8062,714.0,8.57
8062,1477.7,28.49
8062,500.0,18.95
8062,1000.0,5.31
8062,1715.95,40.05
8062,700.0,9.25
8062,800.0,4.39
8062,600.0,14.1
8062,1384.0,23.94
8062,518.0,18.08
8062,1561.45,32.55
8062,1982.3,52.97
8062,561.5,15.97
8062,1135.0,11.86
8062,1540.0,31.51
8062,1600.0,34.42
8062,374.05,25.06
8062,573.5,15.38
8062,727.5,7.91
8062,500.0,18.95
8062,510.0,18.46
8062,787.0,5.02
8062,829.4,2.97
8062,750.0,6.82
8062,1400.0,24.72
8062,1840.0,46.07
8062,698.0,9.34
8062,1092.5,9.8
8062,425.0,22.59
8062,400.0,23.8
8062,2080.0,57.71
8062,354.05,26.03
8062,400.0,23.8
8062,1976.0,52.66
8062,887.0,0.17
8062,1230.0,16.47
8062,480.0,19.92
8062,1100.0,10.16
8062,400.0,23.8
8062,742.5,7.18
8062,1000.0,5.31
8062,1524.0,30.73
8062,400.0,23.8
8062,500.0,18.95
8062,633.4,12.48
8062,377.0,24.92
8062,500.0,18.95
8062,950.0,2.88
8062,1000.0,5.31
8062,600.0,14.1
8062,640.0,12.16
8062,800.0,4.39
8062,600.0,14.1
8062,360.0,25.74
8062,400.0,23.8
8062,650.0,11.67
8062,500.0,18.95
8062,1500.0,29.57
8062,680.0,10.22
8062,537.65,17.12
8062,623.0,12.98
8062,1500.0,29.57
8062,740.6,7.28
8062,550.0,16.52
8062,1805.2,44.38
8062,706.59,8.93
8062,750.0,6.82
8062,450.0,21.38
8062,802.35,4.28
8062,1399.7,24.7
8062,1400.0,24.72
8062,1070.1,8.71
