CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
8699,270.0,27.6
8699,455.0,4.41
8699,640.0,18.77
8699,338.0,19.08
8699,470.0,2.53
8699,734.0,30.55
8699,324.0,20.83
8699,247.0,30.48
8699,831.0,42.7
8699,1000.0,63.88
8699,440.0,6.29
8699,240.0,31.36
8699,360.0,16.32
8699,330.0,20.08
8699,775.0,35.69
8699,525.0,4.36
8699,540.0,6.24
8699,450.0,5.04
8699,608.0,14.76
8699,230.0,32.61
8699,335.0,19.45
8699,240.0,31.36
8699,276.0,26.84
8699,360.0,16.32
8699,291.0,24.96
8699,230.0,32.61
8699,229.0,32.73
8699,480.0,1.28
8699,440.0,6.29
8699,350.0,17.57
8699,286.0,25.59
8699,888.0,49.85
8699,280.0,26.34
8699,260.0,28.85
8699,1000.0,63.88
8699,350.0,17.57
8699,380.0,13.81
8699,255.0,29.48
8699,306.0,23.09
8699,456.0,4.29
8699,900.0,51.35
8699,546.0,6.99
8699,450.0,5.04
8699,656.0,20.77
8699,260.0,28.85
8699,540.0,6.24
8699,300.0,23.84
8699,738.0,31.05
8699,598.0,13.51
8699,320.0,21.33
8699,975.0,60.75
8699,816.0,40.82
8699,840.0,43.83
8699,395.0,11.93
8699,400.0,11.31
8699,310.0,22.58
8699,612.0,15.26
8699,240.0,31.36
8699,430.0,7.55
8699,242.0,31.11
8699,780.0,36.31
8699,740.0,31.3
8699,400.0,11.31
8699,596.0,13.26
8699,609.0,14.88
8699,320.0,21.33
8699,380.0,13.81
8699,309.0,22.71
8699,393.0,12.18
8699,270.0,27.6
8699,960.0,58.87
8699,750.0,32.55
8699,240.0,31.36
8699,635.0,18.14
8699,440.0,6.29
8699,552.0,7.74
8699,720.0,28.79
8699,440.0,6.29
8699,460.0,3.79
8699,290.0,25.09
8699,440.0,6.29
8699,700.0,26.29
8699,400.0,11.31
8699,1027.0,67.27
8699,350.0,17.57
8699,600.0,13.76
8699,300.0,23.84
8699,630.0,17.52
8699,252.0,29.85
8699,330.0,20.08
8699,595.0,13.13
8699,440.0,6.29
8699,560.0,8.74
8699,242.0,31.11
8699,390.0,12.56
8699,635.0,18.14
8699,630.0,17.52
8699,510.0,2.48
8699,670.0,22.53
8699,970.0,60.12
