CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
8211,950.17,0.38
8211,37873,0.62
8211,586.96,0.82
8211,506,0.12
8211,303.6,0.82
8211,36509.76,0.22
8211,4359,0.62
8211,4359,0.98
8211,4057.45,0.38
8211,3072,0.22
8211,884,0.22
8211,297.36,0.98
8211,1180,0.98
8211,2653.57,0.02
8211,10149.71,1.0
8211,2642.86,1.01
8211,1770,0.38
8211,41791.77,1.02
8211,138645.57,0.98
8211,60000,0.82
8211,1300,0.18
8211,4052.6,0.82
8211,2000,0.92
8211,20287.27,1.0
8211,21301.63,0.72
8211,710,0.64
8211,1180,0.02
8211,590,0.98
8211,210,0.92
8211,1000,1.01
8211,1200,0.18
8211,630,0.22
8211,18631.84,0.72
8211,570,0.82
8211,4359,0.12
8211,4105,98.98
8211,19650,98.98
8211,17700,0.02
8211,91.26,0.82
8211,3318,0.82
8211,5757,0.82
8211,11175,0.62
8211,24153,0.8
8211,1000,0.18
8211,48000,0.62
