CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
5422,359.0,10.56
5422,380.0,16.63
5422,210.0,32.5
5422,250.0,20.94
5422,440.0,33.97
5422,240.0,23.83
5422,260.0,18.05
5422,269.0,15.45
5422,490.0,48.42
5422,300.0,6.49
5422,491.0,48.71
5422,300.0,6.49
5422,226.0,27.88
5422,210.0,32.5
5422,274.0,14.0
5422,329.0,1.89
5422,280.0,12.27
5422,429.0,30.79
5422,330.0,2.18
5422,300.0,6.49
5422,470.0,42.64
5422,240.0,23.83
5422,496.0,50.16
5422,205.0,33.95
5422,528.0,59.41
5422,463.0,40.62
5422,258.6,18.45
5422,200.0,35.39
5422,235.0,25.28
5422,250.0,20.94
5422,490.0,48.42
5422,256.0,19.21
5422,203.78,34.3
5422,546.0,64.61
5422,448.0,36.29
5422,280.0,12.27
5422,230.0,26.72
5422,300.0,6.49
5422,444.0,35.13
5422,537.0,62.01
5422,540.0,62.87
5422,335.0,3.63
5422,458.0,39.18
5422,275.0,13.71
5422,200.0,35.39
5422,259.0,18.34
5422,512.0,54.78
5422,238.0,24.41
5422,390.0,19.52
5422,466.0,41.49
5422,200.0,35.39
5422,200.0,35.39
5422,300.0,6.49
5422,200.0,35.39
5422,200.0,35.39
5422,250.0,20.94
5422,480.0,45.53
5422,204.0,34.24
5422,340.0,5.07
5422,327.0,1.31
5422,280.0,12.27
5422,240.0,23.83
5422,200.0,35.39
5422,310.0,3.6
5422,200.0,35.39
5422,458.0,39.18
5422,296.0,7.65
5422,240.0,23.83
5422,390.0,19.52
5422,300.0,6.49
5422,333.0,3.05
5422,270.0,15.16
5422,270.0,15.16
5422,537.0,62.01
5422,429.0,30.79
5422,360.0,10.85
5422,315.0,2.15
5422,244.0,22.67
5422,291.0,9.09
5422,510.0,54.2
5422,294.0,8.22
5422,200.0,35.39
5422,280.0,12.27
5422,270.0,15.16
5422,210.0,32.5
5422,230.0,26.72
5422,230.0,26.72
5422,215.0,31.06
5422,241.0,23.54
5422,445.0,35.42
5422,210.0,32.5
5422,214.0,31.35
5422,370.0,13.74
5422,465.0,41.2
5422,509.0,53.92
5422,430.0,31.08
5422,220.0,29.61
5422,460.0,39.75
5422,300.0,6.49
5422,373.0,14.61
5422,444.0,35.13
5422,297.0,7.36
5422,229.0,27.01
5422,498.0,50.74
5422,285.0,10.82
5422,200.0,35.39
5422,310.0,3.6
5422,258.0,18.63
5422,286.0,10.54
5422,500.0,51.31
5422,235.0,25.28
5422,211.0,32.21
5422,300.0,6.49
5422,357.0,9.98
5422,326.0,1.02
5422,280.0,12.27
5422,240.0,23.83
5422,380.0,16.63
5422,490.0,48.42
5422,300.0,6.49
5422,350.0,7.96
5422,350.0,7.96
5422,211.0,32.21
5422,275.0,13.71
5422,329.0,1.89
5422,250.0,20.94
5422,288.0,9.96
5422,375.0,15.19
5422,200.0,35.39
5422,247.0,21.81
5422,300.0,6.49
5422,272.0,14.58
5422,220.0,29.61
5422,200.0,35.39
5422,500.0,51.31
5422,498.0,50.74
5422,270.0,15.16
5422,330.0,2.18
5422,380.0,16.63
5422,200.0,35.39
5422,510.0,54.2
5422,250.0,20.94
5422,470.0,42.64
5422,432.0,31.66
5422,330.0,2.18
5422,310.0,3.6
5422,240.0,23.83
5422,297.0,7.36
5422,500.0,51.31
5422,250.0,20.94
5422,318.0,1.29
5422,240.0,23.83
5422,291.0,9.09
5422,220.0,29.61
5422,435.0,32.53
5422,350.0,7.96
5422,397.2,21.6
5422,240.0,23.83
5422,275.0,13.71
5422,328.0,1.6
5422,420.0,28.19
5422,350.0,7.96
5422,200.0,35.39
5422,430.0,31.08
5422,300.0,6.49
5422,461.74,40.26
5422,274.0,14.0
5422,506.0,53.05
5422,360.0,10.85
5422,244.0,22.67
5422,438.0,33.39
5422,334.0,3.34
5422,426.0,29.93
5422,240.0,23.83
5422,237.0,24.7
5422,440.0,33.97
5422,226.0,27.88
5422,200.0,35.39
5422,340.0,5.07
5422,200.0,35.39
5422,386.0,18.37
5422,316.0,1.87
5422,290.0,9.38
5422,233.0,25.85
5422,315.0,2.15
5422,290.0,9.38
5422,350.0,7.96
5422,200.0,35.39
