CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
9399,393.0,29.64
9399,500.0,25.63
9399,1241.96,2.16
9399,1034.48,5.61
9399,1400.0,8.08
9399,720.98,17.36
9399,531.96,24.43
9399,500.0,25.63
9399,1740.78,20.84
9399,656.61,19.77
9399,1365.89,6.8
9399,2062.19,32.88
9399,827.0,13.38
9399,1038.36,5.47
9399,520.0,24.88
9399,407.12,29.11
9399,3000.0,68.0
9399,1018.5,6.21
9399,2337.68,43.2
9399,1011.8,6.46
9399,506.0,25.41
9399,624.0,20.99
9399,447.0,27.62
9399,1526.55,12.82
9399,500.0,25.63
9399,752.71,16.17
9399,498.71,25.68
9399,610.5,21.49
9399,508.0,25.33
9399,1328.0,5.38
9399,520.0,24.88
9399,598.0,21.96
9399,582.0,22.56
9399,2540.0,50.77
9399,812.04,13.94
9399,2443.0,47.14
9399,668.98,19.3
9399,1225.9,1.56
9399,467.0,26.87
9399,719.41,17.41
9399,601.0,21.85
9399,1161.0,0.87
9399,760.0,15.89
9399,2223.0,38.9
9399,400.0,29.38
9399,1286.39,3.82
9399,2041.0,32.08
9399,1293.0,4.07
9399,1526.55,12.82
9399,791.0,14.73
9399,1387.0,7.59
9399,440.0,27.88
9399,1146.0,1.44
9399,854.0,12.37
9399,500.0,25.63
9399,1400.0,8.08
9399,880.0,11.4
9399,350.0,31.25
9399,757.84,15.97
9399,468.14,26.82
9399,720.98,17.36
9399,1013.0,6.42
9399,1183.0,0.05
9399,1312.0,4.78
9399,739.0,16.68
9399,628.68,20.81
9399,1277.0,3.47
9399,1446.0,9.8
9399,2059.0,32.76
9399,780.0,15.14
9399,1981.0,29.84
9399,657.0,19.75
9399,2963.0,66.62
9399,1303.0,4.44
9399,850.0,12.52
9399,519.18,24.91
9399,2540.0,50.77
9399,366.48,30.63
9399,679.0,18.93
9399,1269.0,3.17
9399,2675.65,55.85
9399,1896.0,26.65
9399,783.86,15.0
9399,2075.14,33.36
9399,1000.0,6.9
9399,1184.0,0.01
9399,507.0,25.37
9399,359.0,30.91
9399,2145.82,36.01
9399,1021.0,6.12
9399,595.0,22.07
9399,377.0,30.24
9399,2327.14,42.8
9399,500.0,25.63
9399,596.0,22.04
9399,2798.2,60.44
9399,2176.0,37.14
9399,2327.14,42.8
9399,1218.35,1.27
9399,445.0,27.69
9399,632.0,20.69
9399,684.0,18.74
9399,2327.14,42.8
9399,555.5,23.55
9399,2327.14,42.8
9399,2327.14,42.8
9399,1287.0,3.84
9399,2600.0,53.02
9399,1978.0,29.72
9399,880.0,11.4
9399,2327.14,42.8
9399,1451.0,9.99
9399,1495.0,11.63
9399,815.51,13.81
9399,2327.14,42.8
9399,1236.0,1.93
9399,509.25,25.29
9399,1018.5,6.21
9399,1830.0,24.18
9399,2327.14,42.8
9399,1699.0,19.27
9399,1495.0,11.63
9399,2327.14,42.8
9399,900.0,10.65
9399,388.0,29.83
9399,2506.0,49.5
9399,395.0,29.56
9399,2172.0,36.99
9399,2017.0,31.19
9399,614.0,21.36
9399,800.0,14.4
9399,423.0,28.52
9399,1264.0,2.98
9399,1424.0,8.98
