CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
8299,1355.0,11.34
8299,720.0,18.33
8299,5500.0,34.24
8299,5100.0,29.84
8299,5125.0,30.11
8299,507.41,20.66
8299,2886.0,5.49
8299,8124.0,63.09
8299,1038.0,14.83
8299,745.0,18.05
8299,2533.93,1.62
8299,6000.0,39.73
8299,1300.0,11.95
8299,4600.0,24.34
8299,546.0,20.24
8299,596.96,19.68
8299,9000.0,72.72
8299,402.36,21.82
8299,2448.14,0.68
8299,1500.0,9.75
8299,1692.0,7.64
8299,2124.0,2.89
8299,990.0,15.36
8299,458.93,21.2
8299,7500.0,56.23
8299,1100.0,14.15
8299,670.0,18.88
8299,2900.0,5.65
8299,3450.0,11.69
8299,680.0,18.77
8299,7500.0,56.23
8299,4845.0,27.03
8299,3335.0,10.43
8299,1400.0,10.85
8299,3000.0,6.75
8299,613.02,19.5
8299,794.0,17.51
8299,1920.0,5.13
8299,6150.0,41.38
8299,5999.0,39.72
8299,4000.0,17.74
8299,2500.0,1.25
8299,420.0,21.63
8299,1440.0,10.41
8299,3600.0,13.34
8299,1400.0,10.85
8299,589.0,19.77
8299,1171.0,13.37
8299,505.0,20.69
8299,2950.0,6.2
8299,3273.0,9.75
8299,380.0,22.07
8299,435.0,21.46
8299,1324.0,11.68
8299,690.0,18.66
8299,3894.0,16.58
8299,370.0,22.18
8299,1699.0,7.56
8299,1200.0,13.05
8299,680.0,18.77
8299,1000.0,15.25
8299,1800.0,6.45
8299,6060.0,40.39
8299,6060.0,40.39
8299,6060.0,40.39
8299,1100.0,14.15
8299,350.0,22.4
8299,9000.0,72.72
8299,912.0,16.22
8299,300.0,22.95
8299,599.0,19.66
8299,700.0,18.55
8299,2206.0,1.99
8299,1220.0,12.83
8299,1240.0,12.61
8299,1774.39,6.73
8299,770.0,17.78
8299,6060.0,40.39
8299,600.0,19.65
8299,3124.33,8.11
8299,2525.0,1.52
8299,2525.0,1.52
8299,2985.0,6.58
8299,1054.0,14.65
8299,9075.85,73.56
8299,3549.56,12.79
8299,2486.43,1.1
8299,930.0,16.02
8299,1380.0,11.07
8299,1420.0,10.63
8299,305.0,22.89
8299,452.0,21.27
8299,300.0,22.95
8299,1508.85,9.65
8299,1179.0,13.28
8299,500.0,20.75
8299,9393.79,77.05
8299,9393.79,77.05
8299,300.0,22.95
8299,1200.0,13.05
8299,1100.0,14.15
8299,1099.0,14.16
8299,700.0,18.55
8299,700.0,18.55
8299,2450.0,0.7
8299,500.0,20.75
8299,1073.0,14.45
8299,1379.0,11.08
8299,1527.75,9.44
8299,540.0,20.31
8299,699.0,18.56
8299,400.0,21.85
8299,4068.44,18.49
8299,1500.0,9.75
8299,2700.0,3.45
8299,470.0,21.08
8299,800.0,17.45
8299,5300.0,32.04
8299,790.0,17.56
8299,1500.0,9.75
8299,995.0,15.3
8299,410.0,21.74
8299,550.0,20.2
8299,7430.0,55.46
8299,890.0,16.46
8299,2140.0,2.71
8299,563.0,20.05
8299,500.0,20.75
8299,2790.0,4.44
8299,1200.0,13.05
8299,7600.0,57.33
8299,7600.0,57.33
