CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
5942,709.0,9.59
5942,630.0,0.4
5942,630.0,0.4
5942,559.0,7.87
5942,669.0,4.93
5942,448.0,20.78
5942,855.0,26.57
5942,822.0,22.73
5942,480.0,17.06
5942,599.0,3.21
5942,600.0,3.1
5942,900.0,31.81
5942,470.0,18.22
5942,1011.0,44.72
5942,350.0,32.18
5942,525.0,11.82
5942,1033.0,47.28
5942,599.0,3.21
5942,396.0,26.83
5942,760.0,15.52
5942,549.0,9.03
5942,360.0,31.02
5942,699.0,8.42
5942,318.0,35.91
5942,559.0,7.87
5942,636.0,1.09
5942,328.0,34.74
5942,389.0,27.64
5942,745.0,13.77
5942,549.0,9.03
5942,435.0,22.29
5942,430.0,22.87
5942,400.0,26.36
5942,476.0,17.52
5942,319.0,35.79
5942,587.0,4.61
5942,715.0,10.28
5942,849.0,25.87
5942,399.5,26.42
5942,1130.0,58.57
5942,757.0,15.17
5942,484.0,16.59
5942,956.0,38.32
5942,349.0,32.3
5942,858.0,26.92
5942,790.0,19.01
5942,998.0,43.21
5942,410.0,25.2
5942,660.0,3.89
5942,500.0,14.73
5942,453.0,20.2
5942,318.0,35.91
5942,930.0,35.3
5942,1020.0,45.77
5942,520.0,12.4
5942,699.0,8.42
5942,850.0,25.99
5942,479.7,17.09
5942,299.0,38.12
5942,615.0,1.35
5942,580.0,5.42
5942,314.0,36.37
5942,799.0,20.06
5942,585.0,4.84
5942,535.0,10.66
5942,500.0,14.73
5942,699.0,8.42
5942,794.0,19.48
5942,900.0,31.81
5942,1050.0,49.26
5942,590.0,4.26
5942,429.0,22.99
5942,530.0,11.24
5942,498.0,14.96
5942,765.0,16.1
5942,599.0,3.21
5942,420.0,24.04
5942,405.0,25.78
5942,460.0,19.38
5942,458.0,19.62
5942,598.0,3.33
5942,410.0,25.2
5942,525.0,11.82
5942,300.0,38.0
5942,409.0,25.32
5942,446.0,21.01
5942,450.0,20.55
5942,520.0,12.4
5942,946.0,37.16
5942,499.0,14.85
5942,850.0,25.99
5942,480.0,17.06
5942,937.0,36.11
5942,462.7,19.07
5942,1049.5,49.2
5942,956.0,38.32
5942,460.0,19.38
5942,383.0,28.34
5942,850.0,25.99
5942,905.0,32.39
5942,371.0,29.74
5942,368.0,30.09
5942,300.0,38.0
5942,973.0,40.3
5942,751.0,14.47
5942,643.0,1.91
5942,834.0,24.13
5942,1158.5,61.88
5942,360.0,31.02
5942,914.5,33.5
5942,599.0,3.21
5942,599.0,3.21
5942,427.0,23.22
5942,1140.0,59.73
5942,877.0,29.13
5942,848.0,25.76
5942,390.0,27.53
5942,1022.0,46.0
5942,815.0,21.92
5942,535.0,10.66
5942,399.0,26.48
5942,299.0,38.12
5942,299.0,38.12
5942,1036.0,47.63
5942,560.0,7.75
5942,339.0,33.46
5942,360.0,31.02
5942,783.0,18.2
5942,500.0,14.73
5942,1050.0,49.26
5942,1050.0,49.26
5942,389.0,27.64
5942,1140.0,59.73
