CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
5995,12550,0.38
5995,920,0.62
5995,1950,0.82
5995,860,0.12
5995,3800,0.82
5995,820,0.22
5995,752,0.62
5995,2020,0.98
5995,2150,0.38
5995,100000,0.22
5995,1989,0.22
5995,4885,0.98
5995,760,0.98
5995,7000,0.02
5995,110,1.0
5995,554,1.01
5995,175,0.38
5995,1960,1.02
5995,270,0.98
5995,6173,0.82
5995,1000,0.18
5995,1160,0.82
5995,330,0.92
5995,530,1.0
5995,12500,0.72
5995,12500,0.64
5995,8000,0.02
5995,250,0.98
5995,265,0.92
5995,265,1.01
5995,175,0.18
5995,100,0.22
5995,450,0.72
5995,1230,0.82
5995,592,0.12
5995,1060,98.98
5995,340,98.98
5995,850,0.02
5995,1000,0.82
5995,520,0.82
5995,620,0.82
5995,655,0.62
5995,3093,0.8
5995,108,0.18
5995,2450,0.62
5995,540,0.98
5995,700,0.98
5995,6386,0.98
