CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
5111,2710,0.38
5111,250,0.62
5111,250,0.82
5111,5236,0.12
5111,1260,0.82
5111,2200,0.22
5111,909,0.62
5111,524,0.98
5111,2180,0.38
5111,4100,0.22
5111,1545,0.22
5111,370,0.98
5111,4695,0.98
5111,310,0.02
5111,120,1.0
5111,19120,1.01
5111,552,0.38
5111,1880,1.02
5111,260,0.98
5111,400,0.82
5111,255,0.18
5111,200,0.82
5111,540,0.92
5111,1535,1.0
5111,260,0.72
5111,825,0.64
5111,260,0.02
5111,480,0.98
5111,2850,0.92
5111,4928,1.01
5111,1560,0.18
5111,4000,0.22
5111,180,0.72
5111,1668,0.82
5111,485.34,0.12
5111,170,98.98
5111,1127,98.98
5111,998,0.02
5111,4650,0.82
5111,630,0.82
5111,2380,0.82
5111,13864,0.62
5111,2500,0.8
5111,3107,0.18
5111,531,0.62
