CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
5947,1780.0,62.84
5947,1499.0,43.26
5947,1098.0,15.32
5947,699.0,12.49
5947,999.0,8.42
5947,650.0,15.9
5947,499.0,26.43
5947,865.0,0.92
5947,350.0,36.81
5947,435.0,30.89
5947,1148.0,18.8
5947,870.0,0.57
5947,1150.0,18.94
5947,480.0,27.75
5947,1330.0,31.48
5947,999.0,8.42
5947,1673.0,55.39
5947,1060.0,12.67
5947,760.0,8.24
5947,1591.0,49.67
5947,427.0,31.44
5947,1150.0,18.94
5947,1450.0,39.85
5947,1300.0,29.39
5947,700.0,12.42
5947,489.0,27.12
5947,1200.0,22.42
5947,750.0,8.93
5947,390.0,34.02
5947,360.0,36.11
5947,465.0,28.8
5947,1500.0,43.33
5947,1017.0,9.67
5947,1415.0,37.41
5947,846.0,2.24
5947,515.0,25.31
5947,899.0,1.45
5947,425.0,31.58
5947,350.0,36.81
5947,624.0,17.72
5947,999.0,8.42
5947,370.0,35.42
5947,649.5,15.94
5947,599.5,19.42
5947,999.0,8.42
5947,500.0,26.36
5947,350.0,36.81
5947,920.0,2.91
5947,596.0,19.67
5947,399.0,33.39
5947,1760.0,61.45
5947,690.0,13.12
5947,898.0,1.38
5947,1598.0,50.16
5947,840.0,2.66
5947,1773.0,62.35
5947,999.0,8.42
5947,1115.0,16.5
5947,400.0,33.32
5947,1519.0,44.65
5947,550.0,22.87
5947,749.0,9.0
5947,650.0,15.9
5947,350.0,36.81
5947,1640.0,53.09
5947,550.0,22.87
5947,720.0,11.03
5947,850.0,1.97
5947,1030.0,10.58
5947,645.0,16.25
5947,999.0,8.42
5947,599.0,19.46
5947,850.0,1.97
5947,800.0,5.45
5947,394.0,33.74
5947,1500.0,43.33
5947,1698.0,57.13
5947,1300.0,29.39
5947,722.0,10.89
5947,500.0,26.36
5947,1198.0,22.28
5947,550.0,22.87
5947,480.0,27.75
5947,1398.0,36.22
5947,1060.0,12.67
5947,360.0,36.11
5947,1000.0,8.49
5947,449.0,29.91
5947,748.0,9.07
5947,699.3,12.47
5947,999.0,8.42
5947,1397.0,36.15
5947,350.0,36.81
5947,1640.0,53.09
5947,1698.0,57.13
5947,347.0,37.02
5947,780.0,6.84
5947,760.0,8.24
5947,400.0,33.32
5947,365.0,35.76
5947,919.0,2.84
5947,1647.0,53.57
5947,799.0,5.52
5947,549.0,22.94
5947,349.0,36.88
5947,1340.0,32.18
5947,500.0,26.36
5947,345.0,37.16
5947,445.0,30.19
5947,550.0,22.87
5947,398.0,33.46
5947,1100.0,15.46
5947,1300.0,29.39
5947,1498.0,43.19
5947,911.0,2.28
5947,1100.0,15.46
5947,410.0,32.63
5947,1090.0,14.76
5947,1150.0,18.94
5947,1100.0,15.46
5947,1097.0,15.25
5947,606.0,18.97
5947,870.0,0.57
5947,870.0,0.57
