CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
4215,463,0.38
4215,3191,0.62
4215,224,0.82
4215,1768,0.12
4215,198.08,0.82
4215,549,0.22
4215,650,0.62
4215,10000,0.98
4215,627,0.38
4215,126.44,0.22
4215,318,0.22
4215,2982,0.98
4215,2163,0.98
4215,1369,0.02
4215,546,1.0
4215,2718,1.01
4215,609,0.38
4215,115,1.02
4215,681,0.98
4215,599,0.82
4215,199,0.18
4215,300,0.82
4215,10.35,0.92
4215,7,1.0
4215,7,0.72
4215,7,0.64
4215,7,0.02
4215,7,0.98
4215,10.35,0.92
4215,7,1.01
4215,10.35,0.18
4215,10.35,0.22
4215,7,0.72
4215,10.35,0.82
4215,47000,0.12
4215,138.65,98.98
4215,400,98.98
4215,18999,0.02
4215,958,0.82
4215,710,0.82
4215,546,0.82
4215,696,0.62
4215,2897,0.8
4215,480,0.18
4215,696,0.62
4215,2897,0.98
