CARD_ACCEPTOR_ACTIVITY,TRANSACTION_AMOUNT,Label
6012,1000.0,27.62
6012,1499.0,16.53
6012,1222.8,22.67
6012,5000.0,61.27
6012,1500.0,16.51
6012,1070.0,26.07
6012,500.0,38.73
6012,2000.0,5.4
6012,2500.0,5.71
6012,1000.0,27.62
6012,5000.0,61.27
6012,2536.1,6.51
6012,1200.0,23.18
6012,2000.0,5.4
6012,1000.0,27.62
6012,500.0,38.73
6012,500.0,38.73
6012,5000.0,61.27
6012,2000.0,5.4
6012,1000.0,27.62
6012,1030.0,26.96
6012,5000.0,61.27
6012,3400.0,25.71
6012,3000.0,16.82
6012,1000.0,27.62
6012,2000.0,5.4
6012,500.0,38.73
6012,3000.0,16.82
6012,3000.0,16.82
6012,500.0,38.73
6012,5000.0,61.27
6012,1000.0,27.62
6012,3000.0,16.82
6012,3460.0,27.04
6012,1000.0,27.62
6012,1000.0,27.62
6012,1000.0,27.62
6012,4500.0,50.16
6012,2099.14,3.2
6012,3000.0,16.82
6012,1000.0,27.62
6012,1500.0,16.51
6012,500.0,38.73
6012,1500.0,16.51
6012,4500.0,50.16
6012,5000.0,61.27
6012,1299.0,20.98
6012,1500.0,16.51
6012,2000.0,5.4
6012,1200.0,23.18
6012,500.0,38.73
6012,540.0,37.84
6012,1000.0,27.62
6012,5000.0,61.27
6012,1500.0,16.51
6012,3000.0,16.82
6012,1000.0,27.62
6012,5000.0,61.27
6012,5000.0,61.27
6012,840.0,31.18
6012,5000.0,61.27
6012,2000.0,5.4
6012,1545.0,15.51
6012,3500.0,27.93
6012,5000.0,61.27
6012,1000.0,27.62
6012,5000.0,61.27
6012,4000.0,39.04
6012,600.0,36.51
6012,2000.0,5.4
6012,5000.0,61.27
6012,5000.0,61.27
6012,1500.0,16.51
6012,500.0,38.73
6012,5000.0,61.27
6012,2500.0,5.71
6012,5000.0,61.27
6012,1000.0,27.62
6012,1000.0,27.62
6012,550.0,37.62
6012,5000.0,61.27
6012,500.0,38.73
6012,5000.0,61.27
6012,1000.0,27.62
6012,3000.0,16.82
6012,3000.0,16.82
6012,2000.0,5.4
6012,2100.0,3.18
6012,1500.0,16.51
6012,1200.0,23.18
6012,500.0,38.73
6012,5000.0,61.27
6012,5000.0,61.27
6012,2000.0,5.4
6012,1095.0,25.51
6012,5000.0,61.27
6012,4900.0,59.04
6012,1000.0,27.62
6012,500.0,38.73
6012,5000.0,61.27
6012,5000.0,61.27
6012,889.0,30.09
6012,500.0,38.73
6012,712.61,34.01
6012,2000.0,5.4
6012,519.0,38.31
6012,3000.0,16.82
6012,1000.0,27.62
6012,4000.0,39.04
6012,700.0,34.29
6012,1300.0,20.96
6012,3000.0,16.82
6012,500.0,38.73
6012,500.0,38.73
6012,1200.0,23.18
6012,500.0,38.73
6012,2000.0,5.4
6012,930.0,29.18
6012,3000.0,16.82
6012,4000.0,39.04
6012,500.0,38.73
6012,5000.0,61.27
6012,2000.0,5.4
6012,700.0,34.29
6012,800.0,32.07
6012,2000.0,5.4
6012,1000.0,27.62
6012,899.0,29.87
6012,555.0,37.51
6012,5000.0,61.27
6012,5000.0,61.27
6012,5000.0,61.27
6012,5000.0,61.27
6012,1200.0,23.18
6012,2000.0,5.4
6012,2000.0,5.4
6012,5000.0,61.27
6012,2000.0,5.4
6012,5000.0,61.27
6012,1000.0,27.62
6012,5000.0,61.27
6012,500.0,38.73
6012,5000.0,61.27
6012,500.0,38.73
6012,3000.0,16.82
6012,1500.0,16.51
6012,2000.0,5.4
6012,5000.0,61.27
6012,1500.0,16.51
6012,5000.0,61.27
6012,1000.0,27.62
6012,5000.0,61.27
6012,3000.0,16.82
6012,1000.0,27.62
6012,5000.0,61.27
6012,5000.0,61.27
6012,900.0,29.84
6012,5000.0,61.27
6012,1000.0,27.62
6012,1000.0,27.62
6012,780.0,32.51
6012,3500.0,27.93
6012,2500.0,5.71
6012,5000.0,61.27
6012,3500.0,27.93
6012,2000.0,5.4
6012,2000.0,5.4
6012,5000.0,61.27
6012,1000.0,27.62
6012,2200.0,0.96
6012,1450.0,17.62
6012,1000.0,27.62
6012,500.0,38.73
6012,1000.0,27.62
6012,500.0,38.73
6012,1000.0,27.62
6012,4500.0,50.16
6012,600.0,36.51
6012,2000.0,5.4
6012,635.0,35.73
6012,1572.0,14.91
6012,1147.0,24.36
6012,4000.0,39.04
6012,5000.0,61.27
6012,2000.0,5.4
6012,500.0,38.73
6012,1800.0,9.84
6012,650.0,35.4
6012,5000.0,61.27
6012,650.0,35.4
6012,1000.0,27.62
6012,500.0,38.73
6012,5000.0,61.27
6012,613.0,36.22
6012,500.0,38.73
6012,500.0,38.73
6012,1045.0,26.62
6012,1190.0,23.4
6012,4708.0,54.78
6012,1000.0,27.62
6012,1000.0,27.62
6012,3000.0,16.82
6012,5000.0,61.27
6012,900.0,29.84
6012,3000.0,16.82
6012,2500.0,5.71
6012,500.0,38.73
6012,1000.0,27.62
6012,2000.0,5.4
6012,5000.0,61.27
6012,3000.0,16.82
6012,3566.5,29.41
6012,1000.0,27.62
6012,1000.0,27.62
6012,1000.0,27.62
6012,2000.0,5.4
6012,500.0,38.73
6012,500.0,38.73
6012,2700.0,10.16
6012,800.0,32.07
6012,4000.0,39.04
6012,3000.0,16.82
6012,2000.0,5.4
6012,500.0,38.73
6012,2074.83,3.74
6012,5000.0,61.27
6012,800.0,32.07
6012,1000.0,27.62
6012,1000.0,27.62
6012,500.0,38.73
6012,1000.0,27.62
6012,5000.0,61.27
6012,1000.0,27.62
6012,1100.0,25.4
6012,5000.0,61.27
6012,1000.0,27.62
6012,5000.0,61.27
